3.060999999999999943e+01 6.912999999999999545e+01 1.009320000000000050e+03 5.517000000000000171e+01
1.989000000000000057e+01 6.948000000000000398e+01 1.011059999999999945e+03 8.673000000000000398e+01
1.466999999999999993e+01 7.114000000000000057e+01 1.019840000000000032e+03 7.771999999999999886e+01
2.903000000000000114e+01 4.321000000000000085e+01 1.011830000000000041e+03 6.523000000000000398e+01
3.035000000000000142e+01 7.131999999999999318e+01 1.009169999999999959e+03 6.460999999999999943e+01
1.233000000000000007e+01 3.985000000000000142e+01 1.012529999999999973e+03 6.604000000000000625e+01
7.849999999999999645e+00 3.779999999999999716e+01 1.020899999999999977e+03 5.918999999999999773e+01
2.046000000000000085e+01 6.604999999999999716e+01 1.014929999999999950e+03 7.851000000000000512e+01
1.076999999999999957e+01 4.478000000000000114e+01 1.012870000000000005e+03 8.415999999999999659e+01
2.487999999999999901e+01 7.317000000000000171e+01 1.012259999999999991e+03 8.495999999999999375e+01
1.978999999999999915e+01 6.010000000000000142e+01 1.010470000000000027e+03 8.404000000000000625e+01
2.123999999999999844e+01 6.084000000000000341e+01 1.017990000000000009e+03 8.221999999999999886e+01
1.075000000000000000e+01 4.500000000000000000e+01 1.023679999999999950e+03 8.937000000000000455e+01
2.610000000000000142e+01 6.290999999999999659e+01 1.012440000000000055e+03 6.090999999999999659e+01
2.055999999999999872e+01 6.445000000000000284e+01 1.012240000000000009e+03 5.309000000000000341e+01
2.939000000000000057e+01 6.823999999999999488e+01 1.009059999999999945e+03 6.676000000000000512e+01
2.862000000000000099e+01 6.823999999999999488e+01 1.010149999999999977e+03 6.931000000000000227e+01
2.444000000000000128e+01 5.914000000000000057e+01 1.016740000000000009e+03 7.181999999999999318e+01
2.380999999999999872e+01 5.750000000000000000e+01 1.015529999999999973e+03 7.065999999999999659e+01
6.650000000000000355e+00 3.850000000000000000e+01 1.014009999999999991e+03 8.759999999999999432e+01
2.850000000000000000e+01 7.487000000000000455e+01 1.009669999999999959e+03 5.378000000000000114e+01
1.548000000000000043e+01 4.782999999999999829e+01 1.004879999999999995e+03 8.168000000000000682e+01
1.914999999999999858e+01 3.971999999999999886e+01 1.001490000000000009e+03 5.861999999999999744e+01
1.481000000000000050e+01 4.368999999999999773e+01 1.017190000000000055e+03 7.190000000000000568e+01
2.096999999999999886e+01 6.186999999999999744e+01 1.011450000000000045e+03 6.540999999999999659e+01
1.500999999999999979e+01 4.356000000000000227e+01 1.014649999999999977e+03 6.182000000000000028e+01
2.885000000000000142e+01 5.832999999999999829e+01 1.013779999999999973e+03 4.139000000000000057e+01
2.383999999999999986e+01 4.921000000000000085e+01 1.013100000000000023e+03 4.471999999999999886e+01
1.032000000000000028e+01 3.928000000000000114e+01 1.016559999999999945e+03 9.412999999999999545e+01
2.719999999999999929e+01 7.804999999999999716e+01 1.010149999999999977e+03 9.020000000000000284e+01
2.307000000000000028e+01 7.046999999999999886e+01 1.008639999999999986e+03 8.337000000000000455e+01
2.351000000000000156e+01 4.897999999999999687e+01 1.014629999999999995e+03 4.156000000000000227e+01
1.468999999999999950e+01 4.964000000000000057e+01 1.023429999999999950e+03 7.817000000000000171e+01
2.658999999999999986e+01 6.912999999999999545e+01 1.009269999999999982e+03 7.395999999999999375e+01
2.830999999999999872e+01 6.617000000000000171e+01 1.009750000000000000e+03 7.265999999999999659e+01
1.289000000000000057e+01 3.671000000000000085e+01 1.013360000000000014e+03 8.729000000000000625e+01
1.582000000000000028e+01 4.420000000000000284e+01 1.018960000000000036e+03 6.673000000000000398e+01
2.307000000000000028e+01 5.004999999999999716e+01 1.006899999999999977e+03 8.698000000000000398e+01
2.905000000000000071e+01 6.823999999999999488e+01 1.007879999999999995e+03 4.267000000000000171e+01
6.139999999999999680e+00 3.850000000000000000e+01 1.012399999999999977e+03 7.534999999999999432e+01
1.214000000000000057e+01 4.082999999999999829e+01 1.010559999999999945e+03 7.831000000000000227e+01
1.009999999999999964e+01 4.178999999999999915e+01 1.019360000000000014e+03 7.806999999999999318e+01
1.455000000000000071e+01 4.274000000000000199e+01 1.028410000000000082e+03 7.009000000000000341e+01
1.224000000000000021e+01 4.161999999999999744e+01 1.013379999999999995e+03 9.026000000000000512e+01
2.828999999999999915e+01 6.912999999999999545e+01 1.009289999999999964e+03 5.817999999999999972e+01
2.712999999999999901e+01 5.953999999999999915e+01 1.004330000000000041e+03 7.326999999999999602e+01
2.689999999999999858e+01 6.648000000000000398e+01 1.004470000000000027e+03 5.471000000000000085e+01
1.619000000000000128e+01 3.699000000000000199e+01 1.007370000000000005e+03 9.240000000000000568e+01
1.289000000000000057e+01 4.814000000000000057e+01 1.017480000000000018e+03 8.395000000000000284e+01
3.094000000000000128e+01 6.443999999999999773e+01 1.014360000000000014e+03 5.375999999999999801e+01
1.833999999999999986e+01 6.593999999999999773e+01 1.013269999999999982e+03 8.542000000000000171e+01
6.669999999999999929e+00 3.932999999999999829e+01 1.011070000000000050e+03 9.195999999999999375e+01
2.419000000000000128e+01 5.895000000000000284e+01 1.017779999999999973e+03 5.878000000000000114e+01
2.380000000000000071e+01 4.860000000000000142e+01 1.002429999999999950e+03 6.731999999999999318e+01
2.555999999999999872e+01 6.912999999999999545e+01 1.002460000000000036e+03 6.826000000000000512e+01
2.944999999999999929e+01 7.559999999999999432e+01 1.018120000000000005e+03 5.067999999999999972e+01
1.482000000000000028e+01 4.274000000000000199e+01 1.028039999999999964e+03 6.981000000000000227e+01
1.384999999999999964e+01 4.489999999999999858e+01 1.019110000000000014e+03 7.679000000000000625e+01
1.612999999999999901e+01 4.347999999999999687e+01 1.014409999999999968e+03 5.004999999999999716e+01
3.119999999999999929e+01 7.317000000000000171e+01 1.010279999999999973e+03 5.322999999999999687e+01
9.320000000000000284e+00 3.665999999999999659e+01 1.027460000000000036e+03 7.076000000000000512e+01
1.450000000000000000e+01 4.175999999999999801e+01 1.023940000000000055e+03 8.442000000000000171e+01
1.531000000000000050e+01 4.065999999999999659e+01 1.016460000000000036e+03 8.464000000000000057e+01
1.052999999999999936e+01 4.064000000000000057e+01 1.020620000000000005e+03 9.843000000000000682e+01
2.475000000000000000e+01 5.878999999999999915e+01 1.009870000000000005e+03 7.196999999999999886e+01
1.680999999999999872e+01 4.285999999999999943e+01 1.013830000000000041e+03 7.710999999999999943e+01
2.235999999999999943e+01 5.878999999999999915e+01 1.016690000000000055e+03 7.359999999999999432e+01
2.055000000000000071e+01 6.862999999999999545e+01 1.012500000000000000e+03 6.706999999999999318e+01
2.346999999999999886e+01 6.560999999999999943e+01 1.014570000000000050e+03 6.982999999999999829e+01
2.910000000000000142e+01 7.340000000000000568e+01 1.011350000000000023e+03 5.731000000000000227e+01
1.422000000000000064e+01 4.499000000000000199e+01 1.012000000000000000e+03 7.528000000000000114e+01
9.910000000000000142e+00 3.964000000000000057e+01 1.010570000000000050e+03 7.581999999999999318e+01
1.011999999999999922e+01 4.371999999999999886e+01 1.011330000000000041e+03 9.762000000000000455e+01
1.066000000000000014e+01 4.192999999999999972e+01 1.016120000000000005e+03 9.415999999999999659e+01
3.126000000000000156e+01 6.893999999999999773e+01 1.005940000000000055e+03 3.949000000000000199e+01
1.648999999999999844e+01 4.192999999999999972e+01 1.022919999999999959e+03 4.497999999999999687e+01
1.967999999999999972e+01 6.828000000000000114e+01 1.002620000000000005e+03 7.156999999999999318e+01
2.780999999999999872e+01 6.468999999999999773e+01 1.006590000000000032e+03 7.175000000000000000e+01
1.889999999999999858e+01 6.296000000000000085e+01 1.020690000000000055e+03 8.056999999999999318e+01
2.753000000000000114e+01 6.782999999999999829e+01 1.009399999999999977e+03 5.372999999999999687e+01
2.073999999999999844e+01 4.968999999999999773e+01 1.010909999999999968e+03 6.909999999999999432e+01
2.523999999999999844e+01 7.114000000000000057e+01 1.008730000000000018e+03 7.939000000000000057e+01
2.408999999999999986e+01 7.368000000000000682e+01 1.014929999999999950e+03 9.454999999999999716e+01
1.252999999999999936e+01 4.356000000000000227e+01 1.014799999999999955e+03 7.404999999999999716e+01
2.835000000000000142e+01 7.114000000000000057e+01 1.010649999999999977e+03 6.038000000000000256e+01
1.730000000000000071e+01 4.371999999999999886e+01 1.009639999999999986e+03 7.785999999999999943e+01
3.221000000000000085e+01 6.829999999999999716e+01 1.014940000000000055e+03 4.938000000000000256e+01
7.459999999999999964e+00 3.981000000000000227e+01 1.018620000000000005e+03 8.673000000000000398e+01
1.409999999999999964e+01 4.492000000000000171e+01 1.023950000000000045e+03 8.950000000000000000e+01
2.817000000000000171e+01 6.313000000000000256e+01 1.012440000000000055e+03 6.660999999999999943e+01
2.476999999999999957e+01 4.892000000000000171e+01 1.010250000000000000e+03 4.703999999999999915e+01
1.792999999999999972e+01 4.463000000000000256e+01 1.003539999999999964e+03 8.740999999999999659e+01
6.259999999999999787e+00 4.131000000000000227e+01 1.002039999999999964e+03 8.754000000000000625e+01
2.964000000000000057e+01 6.951000000000000512e+01 1.012129999999999995e+03 4.464999999999999858e+01
2.335999999999999943e+01 7.318000000000000682e+01 1.011960000000000036e+03 8.915000000000000568e+01
2.482000000000000028e+01 6.654000000000000625e+01 1.010000000000000000e+03 6.035999999999999943e+01
1.215000000000000036e+01 4.371000000000000085e+01 1.025779999999999973e+03 9.368999999999999773e+01
1.175000000000000000e+01 4.054999999999999716e+01 1.018090000000000032e+03 9.770000000000000284e+01
1.580000000000000071e+01 4.120000000000000284e+01 1.016080000000000041e+03 7.782999999999999829e+01
1.241000000000000014e+01 4.096000000000000085e+01 1.023360000000000014e+03 7.895999999999999375e+01
3.239999999999999858e+01 6.814000000000000057e+01 1.004440000000000055e+03 3.453000000000000114e+01
1.891000000000000014e+01 4.314000000000000057e+01 1.013559999999999945e+03 5.834000000000000341e+01
3.101000000000000156e+01 6.904000000000000625e+01 1.009139999999999986e+03 5.281000000000000227e+01
1.384999999999999964e+01 4.507999999999999829e+01 1.024859999999999900e+03 8.384999999999999432e+01
1.108999999999999986e+01 4.042999999999999972e+01 1.025470000000000027e+03 7.496999999999999886e+01
2.462999999999999901e+01 5.957000000000000028e+01 1.010450000000000045e+03 8.535999999999999943e+01
2.582000000000000028e+01 6.968000000000000682e+01 1.012690000000000055e+03 8.993999999999999773e+01
2.782999999999999829e+01 5.957000000000000028e+01 1.011220000000000027e+03 7.104999999999999716e+01
1.980000000000000071e+01 5.878999999999999915e+01 1.017039999999999964e+03 8.770999999999999375e+01
1.428999999999999915e+01 4.617999999999999972e+01 1.017009999999999991e+03 8.729000000000000625e+01
5.120000000000000107e+00 4.078000000000000114e+01 1.025450000000000045e+03 9.687999999999999545e+01
2.557000000000000028e+01 4.404999999999999716e+01 1.005789999999999964e+03 6.514000000000000057e+01
2.508999999999999986e+01 6.537999999999999545e+01 1.009990000000000009e+03 5.428000000000000114e+01
1.837999999999999901e+01 6.210000000000000142e+01 1.020120000000000005e+03 7.726999999999999602e+01
2.171000000000000085e+01 6.027000000000000313e+01 1.015740000000000009e+03 8.976000000000000512e+01
8.230000000000000426e+00 4.077000000000000313e+01 1.011919999999999959e+03 9.059000000000000341e+01
1.506000000000000050e+01 3.929999999999999716e+01 1.019629999999999995e+03 6.332000000000000028e+01
2.314000000000000057e+01 5.895000000000000284e+01 1.017519999999999982e+03 6.625000000000000000e+01
1.357000000000000028e+01 3.939000000000000057e+01 1.014009999999999991e+03 8.212000000000000455e+01
1.400999999999999979e+01 4.299000000000000199e+01 1.007120000000000005e+03 6.968999999999999773e+01
2.417000000000000171e+01 4.840999999999999659e+01 1.008460000000000036e+03 7.618999999999999773e+01
5.559999999999999609e+00 4.586999999999999744e+01 1.006990000000000009e+03 9.648000000000000398e+01
1.826000000000000156e+01 6.993999999999999773e+01 1.004100000000000023e+03 9.739000000000000057e+01
2.817999999999999972e+01 7.184999999999999432e+01 1.008779999999999973e+03 8.287999999999999545e+01
1.908999999999999986e+01 6.593999999999999773e+01 1.012529999999999973e+03 8.106000000000000227e+01
2.760000000000000142e+01 6.904999999999999716e+01 1.003870000000000005e+03 4.200999999999999801e+01
9.300000000000000711e+00 4.314000000000000057e+01 1.010990000000000009e+03 8.812000000000000455e+01
1.556000000000000050e+01 4.103999999999999915e+01 1.025799999999999955e+03 6.481000000000000227e+01
5.889999999999999680e+00 3.577000000000000313e+01 1.019779999999999973e+03 7.957999999999999829e+01
2.480999999999999872e+01 6.393999999999999773e+01 1.018759999999999991e+03 4.450999999999999801e+01
1.671000000000000085e+01 4.054999999999999716e+01 1.004450000000000045e+03 8.164000000000000057e+01
9.259999999999999787e+00 4.010999999999999943e+01 1.024380000000000109e+03 7.481999999999999318e+01
1.987000000000000099e+01 4.814000000000000057e+01 1.016940000000000055e+03 8.156000000000000227e+01
3.432999999999999829e+01 6.904999999999999716e+01 1.000889999999999986e+03 3.789999999999999858e+01
2.119999999999999929e+01 5.939000000000000057e+01 1.014039999999999964e+03 8.506000000000000227e+01
8.550000000000000711e+00 3.577000000000000313e+01 1.016149999999999977e+03 7.331999999999999318e+01
1.716000000000000014e+01 5.885999999999999943e+01 1.016399999999999977e+03 8.639000000000000057e+01
2.667999999999999972e+01 4.902000000000000313e+01 1.008399999999999977e+03 6.801000000000000512e+01
1.227999999999999936e+01 4.367000000000000171e+01 1.012690000000000055e+03 7.023000000000000398e+01
2.105999999999999872e+01 6.706999999999999318e+01 1.004899999999999977e+03 8.409000000000000341e+01
1.101999999999999957e+01 4.081000000000000227e+01 1.016309999999999945e+03 7.812999999999999545e+01
2.344999999999999929e+01 5.195000000000000284e+01 1.005230000000000018e+03 7.617000000000000171e+01
2.419000000000000128e+01 4.745000000000000284e+01 1.008259999999999991e+03 6.425000000000000000e+01
1.340000000000000036e+01 4.089000000000000057e+01 1.010669999999999959e+03 9.165999999999999659e+01
2.882999999999999829e+01 6.643999999999999773e+01 1.008470000000000027e+03 7.748999999999999488e+01
2.978000000000000114e+01 7.478000000000000114e+01 1.009279999999999973e+03 5.509000000000000341e+01
